subject_id,index,t01_smooth_or_features_a01_smooth_count,t01_smooth_or_features_a01_smooth_weight,t01_smooth_or_features_a01_smooth_fraction,t01_smooth_or_features_a01_smooth_weighted_fraction,t01_smooth_or_features_a01_smooth_debiased,t01_smooth_or_features_a01_smooth_flag,t01_smooth_or_features_a02_features_or_disk_count,t01_smooth_or_features_a02_features_or_disk_weight,t01_smooth_or_features_a02_features_or_disk_fraction,t01_smooth_or_features_a02_features_or_disk_weighted_fraction,t01_smooth_or_features_a02_features_or_disk_debiased,t01_smooth_or_features_a02_features_or_disk_flag,t01_smooth_or_features_a03_star_or_artifact_count,t01_smooth_or_features_a03_star_or_artifact_weight,t01_smooth_or_features_a03_star_or_artifact_fraction,t01_smooth_or_features_a03_star_or_artifact_weighted_fraction,t01_smooth_or_features_a03_star_or_artifact_debiased,t01_smooth_or_features_a03_star_or_artifact_flag,t02_edgeon_a04_yes_count,t02_edgeon_a04_yes_weight,t02_edgeon_a04_yes_fraction,t02_edgeon_a04_yes_weighted_fraction,t02_edgeon_a04_yes_debiased,t02_edgeon_a04_yes_flag,t02_edgeon_a05_no_count,t02_edgeon_a05_no_weight,t02_edgeon_a05_no_fraction,t02_edgeon_a05_no_weighted_fraction,t02_edgeon_a05_no_debiased,t02_edgeon_a05_no_flag,t03_bar_a06_bar_count,t03_bar_a06_bar_weight,t03_bar_a06_bar_fraction,t03_bar_a06_bar_weighted_fraction,t03_bar_a06_bar_debiased,t03_bar_a06_bar_flag,t03_bar_a07_no_bar_count,t03_bar_a07_no_bar_weight,t03_bar_a07_no_bar_fraction,t03_bar_a07_no_bar_weighted_fraction,t03_bar_a07_no_bar_debiased,t03_bar_a07_no_bar_flag,t04_spiral_a08_spiral_count,t04_spiral_a08_spiral_weight,t04_spiral_a08_spiral_fraction,t04_spiral_a08_spiral_weighted_fraction,t04_spiral_a08_spiral_debiased,t04_spiral_a08_spiral_flag,t04_spiral_a09_no_spiral_count,t04_spiral_a09_no_spiral_weight,t04_spiral_a09_no_spiral_fraction,t04_spiral_a09_no_spiral_weighted_fraction,t04_spiral_a09_no_spiral_debiased,t04_spiral_a09_no_spiral_flag,t05_bulge_prominence_a10_no_bulge_count,t05_bulge_prominence_a10_no_bulge_weight,t05_bulge_prominence_a10_no_bulge_fraction,t05_bulge_prominence_a10_no_bulge_weighted_fraction,t05_bulge_prominence_a10_no_bulge_debiased,t05_bulge_prominence_a10_no_bulge_flag,t05_bulge_prominence_a11_just_noticeable_count,t05_bulge_prominence_a11_just_noticeable_weight,t05_bulge_prominence_a11_just_noticeable_fraction,t05_bulge_prominence_a11_just_noticeable_weighted_fraction,t05_bulge_prominence_a11_just_noticeable_debiased,t05_bulge_prominence_a11_just_noticeable_flag,t05_bulge_prominence_a12_obvious_count,t05_bulge_prominence_a12_obvious_weight,t05_bulge_prominence_a12_obvious_fraction,t05_bulge_prominence_a12_obvious_weighted_fraction,t05_bulge_prominence_a12_obvious_debiased,t05_bulge_prominence_a12_obvious_flag,t05_bulge_prominence_a13_dominant_count,t05_bulge_prominence_a13_dominant_weight,t05_bulge_prominence_a13_dominant_fraction,t05_bulge_prominence_a13_dominant_weighted_fraction,t05_bulge_prominence_a13_dominant_debiased,t05_bulge_prominence_a13_dominant_flag,t06_odd_a14_yes_count,t06_odd_a14_yes_weight,t06_odd_a14_yes_fraction,t06_odd_a14_yes_weighted_fraction,t06_odd_a14_yes_debiased,t06_odd_a14_yes_flag,t06_odd_a15_no_count,t06_odd_a15_no_weight,t06_odd_a15_no_fraction,t06_odd_a15_no_weighted_fraction,t06_odd_a15_no_debiased,t06_odd_a15_no_flag,t07_rounded_a16_completely_round_count,t07_rounded_a16_completely_round_weight,t07_rounded_a16_completely_round_fraction,t07_rounded_a16_completely_round_weighted_fraction,t07_rounded_a16_completely_round_debiased,t07_rounded_a16_completely_round_flag,t07_rounded_a17_in_between_count,t07_rounded_a17_in_between_weight,t07_rounded_a17_in_between_fraction,t07_rounded_a17_in_between_weighted_fraction,t07_rounded_a17_in_between_debiased,t07_rounded_a17_in_between_flag,t07_rounded_a18_cigar_shaped_count,t07_rounded_a18_cigar_shaped_weight,t07_rounded_a18_cigar_shaped_fraction,t07_rounded_a18_cigar_shaped_weighted_fraction,t07_rounded_a18_cigar_shaped_debiased,t07_rounded_a18_cigar_shaped_flag,t08_odd_feature_a19_ring_count,t08_odd_feature_a19_ring_weight,t08_odd_feature_a19_ring_fraction,t08_odd_feature_a19_ring_weighted_fraction,t08_odd_feature_a19_ring_debiased,t08_odd_feature_a19_ring_flag,t08_odd_feature_a20_lens_or_arc_count,t08_odd_feature_a20_lens_or_arc_weight,t08_odd_feature_a20_lens_or_arc_fraction,t08_odd_feature_a20_lens_or_arc_weighted_fraction,t08_odd_feature_a20_lens_or_arc_debiased,t08_odd_feature_a20_lens_or_arc_flag,t08_odd_feature_a21_disturbed_count,t08_odd_feature_a21_disturbed_weight,t08_odd_feature_a21_disturbed_fraction,t08_odd_feature_a21_disturbed_weighted_fraction,t08_odd_feature_a21_disturbed_debiased,t08_odd_feature_a21_disturbed_flag,t08_odd_feature_a22_irregular_count,t08_odd_feature_a22_irregular_weight,t08_odd_feature_a22_irregular_fraction,t08_odd_feature_a22_irregular_weighted_fraction,t08_odd_feature_a22_irregular_debiased,t08_odd_feature_a22_irregular_flag,t08_odd_feature_a23_other_count,t08_odd_feature_a23_other_weight,t08_odd_feature_a23_other_fraction,t08_odd_feature_a23_other_weighted_fraction,t08_odd_feature_a23_other_debiased,t08_odd_feature_a23_other_flag,t08_odd_feature_a24_merger_count,t08_odd_feature_a24_merger_weight,t08_odd_feature_a24_merger_fraction,t08_odd_feature_a24_merger_weighted_fraction,t08_odd_feature_a24_merger_debiased,t08_odd_feature_a24_merger_flag,t08_odd_feature_a38_dust_lane_count,t08_odd_feature_a38_dust_lane_weight,t08_odd_feature_a38_dust_lane_fraction,t08_odd_feature_a38_dust_lane_weighted_fraction,t08_odd_feature_a38_dust_lane_debiased,t08_odd_feature_a38_dust_lane_flag,t09_bulge_shape_a25_rounded_count,t09_bulge_shape_a25_rounded_weight,t09_bulge_shape_a25_rounded_fraction,t09_bulge_shape_a25_rounded_weighted_fraction,t09_bulge_shape_a25_rounded_debiased,t09_bulge_shape_a25_rounded_flag,t09_bulge_shape_a26_boxy_count,t09_bulge_shape_a26_boxy_weight,t09_bulge_shape_a26_boxy_fraction,t09_bulge_shape_a26_boxy_weighted_fraction,t09_bulge_shape_a26_boxy_debiased,t09_bulge_shape_a26_boxy_flag,t09_bulge_shape_a27_no_bulge_count,t09_bulge_shape_a27_no_bulge_weight,t09_bulge_shape_a27_no_bulge_fraction,t09_bulge_shape_a27_no_bulge_weighted_fraction,t09_bulge_shape_a27_no_bulge_debiased,t09_bulge_shape_a27_no_bulge_flag,t10_arms_winding_a28_tight_count,t10_arms_winding_a28_tight_weight,t10_arms_winding_a28_tight_fraction,t10_arms_winding_a28_tight_weighted_fraction,t10_arms_winding_a28_tight_debiased,t10_arms_winding_a28_tight_flag,t10_arms_winding_a29_medium_count,t10_arms_winding_a29_medium_weight,t10_arms_winding_a29_medium_fraction,t10_arms_winding_a29_medium_weighted_fraction,t10_arms_winding_a29_medium_debiased,t10_arms_winding_a29_medium_flag,t10_arms_winding_a30_loose_count,t10_arms_winding_a30_loose_weight,t10_arms_winding_a30_loose_fraction,t10_arms_winding_a30_loose_weighted_fraction,t10_arms_winding_a30_loose_debiased,t10_arms_winding_a30_loose_flag,t11_arms_number_a31_1_count,t11_arms_number_a31_1_weight,t11_arms_number_a31_1_fraction,t11_arms_number_a31_1_weighted_fraction,t11_arms_number_a31_1_debiased,t11_arms_number_a31_1_flag,t11_arms_number_a32_2_count,t11_arms_number_a32_2_weight,t11_arms_number_a32_2_fraction,t11_arms_number_a32_2_weighted_fraction,t11_arms_number_a32_2_debiased,t11_arms_number_a32_2_flag,t11_arms_number_a33_3_count,t11_arms_number_a33_3_weight,t11_arms_number_a33_3_fraction,t11_arms_number_a33_3_weighted_fraction,t11_arms_number_a33_3_debiased,t11_arms_number_a33_3_flag,t11_arms_number_a34_4_count,t11_arms_number_a34_4_weight,t11_arms_number_a34_4_fraction,t11_arms_number_a34_4_weighted_fraction,t11_arms_number_a34_4_debiased,t11_arms_number_a34_4_flag,t11_arms_number_a36_more_than_4_count,t11_arms_number_a36_more_than_4_weight,t11_arms_number_a36_more_than_4_fraction,t11_arms_number_a36_more_than_4_weighted_fraction,t11_arms_number_a36_more_than_4_debiased,t11_arms_number_a36_more_than_4_flag,t11_arms_number_a37_cant_tell_count,t11_arms_number_a37_cant_tell_weight,t11_arms_number_a37_cant_tell_fraction,t11_arms_number_a37_cant_tell_weighted_fraction,t11_arms_number_a37_cant_tell_debiased,t11_arms_number_a37_cant_tell_flag
20901989,587741421632356667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20901990,588007005234266362,1.0,0.001,0.026,0.0,0.0,0.0,38.0,38.0,0.974,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,1.0,1.0,1.0,1.0,10.0,10.0,0.263,0.263,0.263,0.0,28.0,28.0,0.737,0.737,0.737,0.0,37.0,37.0,0.974,0.974,0.974,1.0,1.0,1.0,0.026,0.026,0.026,0.0,8.0,8.0,0.211,0.211,0.211,0.0,29.0,29.0,0.763,0.763,0.763,0.0,1.0,1.0,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.001,0.308,0.289,0.289,0.0,27.0,27.0,0.692,0.711,0.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.167,0.182,0.182,0.0,6.0,6.0,0.5,0.545,0.545,0.0,2.0,2.0,0.167,0.182,0.182,0.0,1.0,1.0,0.083,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.162,0.162,0.162,0.0,24.0,24.0,0.649,0.649,0.649,0.0,7.0,7.0,0.189,0.189,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.108,0.108,0.108,0.0,25.0,25.0,0.676,0.676,0.676,0.0,4.0,4.0,0.108,0.108,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.108,0.108,0.108,0.0
20901991,587739097518047289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20901992,587745538906652834,2.0,2.0,0.038,0.039,0.0109062465,0.0,49.0,49.0,0.942,0.96,0.9869258,1.0,1.0,0.058,0.019,0.001,0.00025338802,0.0,2.0,2.0,0.041,0.041,0.03341021,0.0,47.0,47.0,0.959,0.959,0.96332234,1.0,12.0,12.0,0.255,0.255,0.23511681,0.0,35.0,35.0,0.745,0.745,0.7674257,0.0,44.0,44.0,0.936,0.936,0.9414176,1.0,3.0,3.0,0.064,0.064,0.057174504,0.0,2.0,2.0,0.043,0.043,0.025016265,0.0,32.0,32.0,0.681,0.681,0.5582968,0.0,13.0,13.0,0.277,0.277,0.41514033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.235,0.235,0.3248946,0.0,39.0,39.0,0.765,0.765,0.68662584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.606942,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.083,0.083,0.083,0.0,2.0,2.0,0.167,0.167,0.167,0.0,6.0,6.0,0.5,0.5,0.5,0.0,2.0,2.0,0.167,0.167,0.167,0.0,1.0,1.0,0.083,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,13.0,13.0,0.295,0.295,0.31386402,0.0,20.0,20.0,0.455,0.455,0.4415835,0.0,11.0,11.0,0.25,0.25,0.25770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.205,0.205,0.18992199,0.0,8.0,8.0,0.182,0.182,0.21039116,0.0,13.0,13.0,0.295,0.295,0.30242425,0.0,2.0,2.0,0.045,0.045,0.05599584,0.0,12.0,12.0,0.273,0.273,0.2296954,0.0
20901993,587729773143851215,8.0,7.415,0.267,0.252,0.11520537,0.0,22.0,22.0,0.733,0.748,0.92241436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.0,1.0,1.0,1.0,18.0,18.0,0.818,0.818,0.7795589,0.0,4.0,4.0,0.182,0.182,0.22234783,0.0,21.0,21.0,0.955,0.955,0.9152084,1.0,1.0,1.0,0.045,0.045,0.083339676,0.0,3.0,3.0,0.136,0.136,0.10483677,0.0,17.0,17.0,0.773,0.773,0.6828201,0.0,2.0,2.0,0.091,0.091,0.20705311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.2,0.204,0.22912268,0.0,24.0,23.415,0.8,0.796,0.7786779,0.0,2.0,1.415,0.25,0.191,0.23486522,0.0,6.0,6.0,0.75,0.809,0.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.167,0.167,0.167,0.0,3.0,3.0,0.5,0.5,0.5,0.0,2.0,2.0,0.333,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.619,0.619,0.5884012,0.0,6.0,6.0,0.286,0.286,0.30849048,0.0,2.0,2.0,0.095,0.095,0.11813848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.429,0.429,0.40926364,0.0,1.0,1.0,0.048,0.048,0.048378885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.095,0.095,0.19357097,0.0,9.0,9.0,0.429,0.429,0.34598684,0.0
20901994,587735042545221729,17.0,17.0,0.378,0.378,0.23714302,0.0,27.0,27.0,0.6,0.6,0.80538356,1.0,1.0,1.0,0.022,0.022,0.012123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,1.0,1.0,1.0,1.0,5.0,5.0,0.185,0.185,0.1603587,0.0,22.0,22.0,0.815,0.815,0.840185,1.0,24.0,24.0,0.889,0.889,0.9209147,1.0,3.0,3.0,0.111,0.111,0.07586928,0.0,2.0,2.0,0.074,0.074,0.07245831,0.0,11.0,11.0,0.407,0.407,0.42756692,0.0,12.0,12.0,0.444,0.444,0.33537555,0.0,2.0,2.0,0.074,0.074,0.07655449,0.0,6.0,6.0,0.136,0.136,0.20137577,0.0,38.0,38.0,0.864,0.864,0.7919078,0.0,2.0,2.0,0.118,0.118,0.15016404,0.0,15.0,15.0,0.882,0.882,0.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.167,0.167,0.167,0.0,1.0,1.0,0.167,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.333,0.333,0.333,0.0,2.0,2.0,0.333,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.167,0.167,0.20351188,0.0,14.0,14.0,0.583,0.583,0.5670784,0.0,6.0,6.0,0.25,0.25,0.21799238,0.0,9.0,9.0,0.375,0.375,0.27226502,0.0,13.0,13.0,0.542,0.542,0.6180716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.083,0.083,0.096166186,0.0
20901995,588017725470539956,1.0,1.0,0.02,0.021,0.007651961,0.0,44.0,44.0,0.898,0.941,0.9594491,1.0,4.0,1.752,0.082,0.037,0.030924862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,1.0,1.0,1.0,1.0,14.0,14.0,0.318,0.318,0.2402656,0.0,30.0,30.0,0.682,0.682,0.7635845,0.0,38.0,38.0,0.864,0.864,0.8349618,1.0,6.0,6.0,0.136,0.136,0.16508277,0.0,15.0,15.0,0.341,0.341,0.25905958,0.0,22.0,22.0,0.5,0.5,0.5243235,0.0,5.0,5.0,0.114,0.114,0.21914285,0.0,2.0,2.0,0.045,0.045,0.06677012,0.0,8.0,8.0,0.178,0.178,0.16601567,0.0,37.0,37.0,0.822,0.822,0.8523455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.125,0.125,0.0,2.0,2.0,0.25,0.25,0.25,0.0,3.0,3.0,0.375,0.375,0.375,0.0,1.0,1.0,0.125,0.125,0.125,0.0,1.0,1.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.211,0.211,0.35641646,0.0,24.0,24.0,0.632,0.632,0.56837046,0.0,6.0,6.0,0.158,0.158,0.12185259,0.0,1.0,1.0,0.026,0.026,0.026387732,0.0,29.0,29.0,0.763,0.763,0.73726904,0.0,2.0,2.0,0.053,0.053,0.05360876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.026,0.026,0.029800288,0.0,5.0,5.0,0.132,0.132,0.15709738,0.0
20901996,587733605337464961,3.0,2.223,0.061,0.047,0.017473744,0.0,44.0,43.492,0.898,0.911,0.9427909,1.0,2.0,2.0,0.041,0.042,0.035259936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,43.492,1.0,1.0,1.0,1.0,11.0,11.0,0.25,0.253,0.18680261,0.0,33.0,32.492,0.75,0.747,0.81639785,1.0,44.0,43.492,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.386,0.391,0.31858483,0.0,26.0,26.0,0.591,0.598,0.7589239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.492,0.023,0.011,0.018031333,0.0,8.0,7.223,0.17,0.158,0.14712122,0.0,39.0,38.492,0.83,0.842,0.86947733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.667,0.9,0.9207898,0.0,1.0,0.223,0.333,0.1,0.1,0.0,1.0,0.223,0.125,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.138,0.138,0.0,4.0,4.0,0.5,0.554,0.554,0.0,2.0,2.0,0.25,0.277,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.364,0.368,0.5431125,0.0,19.0,19.0,0.432,0.437,0.36128753,0.0,9.0,8.492,0.205,0.195,0.13965324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.492,0.477,0.471,0.4540615,0.0,16.0,16.0,0.364,0.368,0.36731046,0.0,1.0,1.0,0.023,0.023,0.026527962,0.0,1.0,1.0,0.023,0.023,0.02500573,0.0,5.0,5.0,0.114,0.115,0.137111,0.0
20901997,588017705074491482,7.0,7.0,0.152,0.155,0.1002089,0.0,37.0,37.0,0.804,0.822,0.95168656,1.0,2.0,1.022,0.043,0.023,0.0070485235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,1.0,1.0,1.0,1.0,2.0,2.0,0.054,0.054,0.035303537,0.0,35.0,35.0,0.946,0.946,0.9649656,1.0,33.0,33.0,0.892,0.892,0.7211213,0.0,4.0,4.0,0.108,0.108,0.27649334,0.0,3.0,3.0,0.081,0.081,0.08018069,0.0,31.0,31.0,0.838,0.838,0.6473202,0.0,2.0,2.0,0.054,0.054,0.1470084,0.0,1.0,1.0,0.027,0.027,0.09523795,0.0,11.0,11.0,0.25,0.25,0.30778813,0.0,33.0,33.0,0.75,0.75,0.69991016,0.0,5.0,5.0,0.714,0.714,0.714,0.0,2.0,2.0,0.286,0.286,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.364,0.364,0.364,0.0,4.0,4.0,0.364,0.364,0.364,0.0,2.0,2.0,0.182,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.455,0.455,0.41317642,0.0,16.0,16.0,0.485,0.485,0.50029063,0.0,2.0,2.0,0.061,0.061,0.102670334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.152,0.152,0.20332056,0.0,5.0,5.0,0.152,0.152,0.13901861,0.0,1.0,1.0,0.03,0.03,0.029878788,0.0,5.0,5.0,0.152,0.152,0.15047804,0.0,17.0,17.0,0.515,0.515,0.47725874,0.0
20901998,587726033321721925,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.0195294,0.0,32.0,32.0,0.97,0.97,0.9806465,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.061,0.061,0.06512697,0.0,30.0,30.0,0.909,0.909,0.8686009,1.0,1.0,1.0,0.03,0.03,0.07686045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.303,0.303,0.3720943,0.0,23.0,23.0,0.697,0.697,0.6423352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.4,0.4,0.4,0.0,2.0,2.0,0.2,0.2,0.2,0.0,4.0,4.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.424,0.424,0.41526428,0.0,14.0,14.0,0.424,0.424,0.37981728,0.0,5.0,5.0,0.152,0.152,0.22560428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,0.03,0.049904138,0.0,3.0,3.0,0.091,0.091,0.0889648,0.0,2.0,2.0,0.061,0.061,0.054555155,0.0,11.0,11.0,0.333,0.333,0.26648483,0.0,16.0,16.0,0.485,0.485,0.5255745,0.0
